strike_otm_pct,dte_days,tp_pct,total_profit,executed,wins,losses,win_rate_pct,premium_deployed,profit_on_premium_pct,paused_entries,pause_triggers,dotcom_profit,gfc_profit,covid_profit
15.0,168,350,-22469.39355967706,722,181,541,25.069252077562325,337155.6455625515,-6.664397839812645,537,164,-69951.66484864091,-19227.63534671031,66709.90663567418
15.0,56,50,-22511.029142203723,577,346,231,59.96533795493934,279539.55605017405,-8.05289579059189,698,214,-14026.415822138571,-11026.858471417336,2542.2451513521846
17.5,56,100,-22584.78506007106,525,236,289,44.95238095238096,255465.6125181412,-8.840636059566435,750,247,-13669.558363519613,-11532.527670370197,2617.3009738187484
20.0,140,400,-22622.384921695684,672,145,527,21.577380952380956,319056.8620281944,-7.090392846556798,597,193,-58225.15220249542,-21415.15195225162,57017.91923305135
12.5,84,100,-23062.09477828824,610,277,333,45.40983606557377,288647.3024382702,-7.98971429266008,663,218,-23855.296447864544,-13543.506612259212,14336.70828183551
10.0,28,150,-23264.944976760293,484,175,309,36.15702479338843,236751.0233904663,-9.826755822884078,791,271,-14842.696774640688,-5979.402080368506,-2442.846121751094
10.0,28,350,-23934.23303738376,451,103,348,22.83813747228381,220468.52535513285,-10.856077074416978,824,294,-20527.494319631896,-2023.898503190944,-1382.840214560924
12.5,56,50,-24123.28375910213,573,341,232,59.51134380453752,276504.9843610739,-8.72435765121715,702,208,-14985.4599905213,-12066.163650400926,2928.339881820087
15.0,140,400,-24161.40035073065,705,162,543,22.97872340425532,329326.68319951807,-7.336605742357294,561,180,-62733.45857951925,-17968.173196827804,56540.23142561642
17.5,112,50,-24318.11723888021,656,399,257,60.82317073170732,312354.9990038678,-7.785409971485391,615,180,-15137.116475242736,-16579.066422402495,7398.065658765017
15.0,168,300,-24356.07540770882,722,190,532,26.31578947368421,337155.6455625515,-7.2239856363876624,537,164,-66428.95583147547,-14497.8677409088,56570.748164675446
10.0,140,450,-24386.160162084307,707,166,541,23.47949080622348,328772.498070484,-7.417335788486867,546,170,-60233.22699700536,-17477.011104182755,53324.077939103794
20.0,168,350,-24528.814370977227,714,168,546,23.52941176470588,336804.5931478918,-7.282802809107344,553,175,-66050.25421454957,-23346.719368764843,64868.15921233718
17.5,56,350,-24640.76115997435,510,109,401,21.37254901960784,248253.357604193,-9.92565071335743,765,266,-28745.63949964748,-7812.544261035536,11917.422600708662
20.0,28,250,-24757.89371959507,439,111,328,25.28473804100228,217853.31384865177,-11.364478823946191,836,305,-17045.379125192052,-5504.35969944654,-2208.1548949564794
15.0,140,350,-24913.383817998816,705,169,536,23.97163120567376,329326.68319951807,-7.564945414066368,561,180,-60501.85630738168,-12956.493864312022,48544.966353694894
20.0,56,50,-25066.230724241766,565,340,225,60.17699115044248,276968.20471906546,-9.05021959096964,710,218,-13685.530900316073,-13728.396750793756,2347.6969268680614
17.5,56,50,-25101.144950855654,575,345,230,60.0,280825.8519386728,-8.938331274549927,700,216,-12339.2314923743,-15000.87843410508,2238.9649756237222
12.5,168,350,-25119.979633029816,723,188,535,26.00276625172891,334467.2194465968,-7.510445918913327,526,159,-71602.05465626484,-17392.4759232684,63874.55094650342
20.0,140,350,-25277.80198979099,672,152,520,22.61904761904762,319056.8620281944,-7.922663637166106,597,193,-58661.60995071623,-16745.099027483368,50128.9069884086
15.0,112,50,-25499.417438308057,662,401,261,60.57401812688822,313064.5287967134,-8.145099521915482,608,181,-17821.620830986736,-15473.305450644571,7795.508843323252
17.5,56,300,-25521.02145906635,512,120,392,23.4375,249257.50206445163,-10.238817787906443,763,264,-27981.23842515607,-6227.3928835607885,8687.6098496505
17.5,140,300,-26455.957841707037,686,171,515,24.927113702623902,324290.42527150165,-8.158106370102553,582,188,-55729.10629820313,-19249.625650213384,48522.77410670948
20.0,56,250,-26755.723814716883,513,134,379,26.120857699805068,250697.04762481363,-10.672532472244656,762,268,-19236.169920088323,-11135.589639672213,3616.035745043654
12.5,28,100,-26757.898292348837,491,216,275,43.9918533604888,241781.7045196828,-11.066965693498346,784,257,-12878.792401757024,-10559.363815708108,-3319.7420748837058
12.5,28,400,-26890.74619440314,440,86,354,19.545454545454547,216545.35324846307,-12.418066604065537,835,304,-28117.538126121843,5056.865228570927,-3830.073296852226
17.5,56,450,-27298.6973200443,510,95,415,18.62745098039216,248386.48764756852,-10.990411587436256,765,268,-40104.06027257979,-5571.685150289501,18377.048102824992
12.5,28,500,-27419.480846004222,437,76,361,17.391304347826086,215061.9196497849,-12.749575048272222,838,306,-34086.85648231481,8002.668568120621,-1335.2929318100414
10.0,28,400,-27713.57523297776,448,94,354,20.982142857142858,218949.92652660687,-12.657494648489864,827,297,-31361.65672826929,3307.7458035270456,340.3356917644883
12.5,84,50,-28132.79184658404,633,379,254,59.87361769352291,299620.0974771228,-9.389487582264769,640,199,-24918.641111231613,-10682.506279982304,7468.355544629869
20.0,168,300,-28165.514761229664,714,176,538,24.649859943977592,336804.5931478918,-8.36256848458777,553,175,-66311.53928414079,-17475.084150010036,55621.10867292116
10.0,28,500,-28257.97503989895,444,84,360,18.91891891891892,216958.66826014573,-13.024589091787767,831,299,-35495.870329046724,3451.2077847324545,3786.687504415317
12.5,168,100,-28290.72357474184,723,326,397,45.08990318118949,334467.2194465968,-8.458444334709734,526,158,-26530.59234127518,-19303.04947592481,17542.918242458156
17.5,168,350,-28306.50364926196,720,173,547,24.02777777777778,335704.2126328094,-8.431977492109516,542,168,-69117.07379554879,-18568.426258025906,59378.99640431274
15.0,28,150,-28340.73438362238,459,160,299,34.85838779956427,226970.01898552335,-12.486554175875543,816,281,-18648.01444518029,-7031.044859547926,-2661.6750788941663
12.5,28,450,-28419.591430810688,437,80,357,18.306636155606405,215061.9196497849,-13.21460883316314,838,306,-33343.756073888624,7506.847757409064,-2582.683114331132
10.0,140,500,-28611.6797285387,707,160,547,22.63083451202263,328772.498070484,-8.70257697844446,546,170,-62013.45865049069,-19534.716736636223,52936.49565858822
10.0,140,400,-28670.67058888345,707,170,537,24.045261669024047,328772.498070484,-8.72051973846574,546,170,-62062.37706799796,-18073.319088333334,51465.02556744783
12.5,168,50,-29272.21266880035,730,439,291,60.136986301369866,337757.70011125976,-8.666630741255602,519,152,-19813.19533812474,-18491.543334938626,9032.526004263013
20.0,140,300,-29484.566257485934,672,161,511,23.958333333333336,319056.8620281944,-9.241163493572015,597,193,-54159.773262545496,-20235.445395536277,44910.65240059583
12.5,140,350,-29553.604761828505,711,170,541,23.90998593530239,333153.65240402345,-8.870863203381045,551,176,-64822.80169933535,-19272.085463489144,54541.282400996
10.0,28,450,-29635.337115515016,444,87,357,19.594594594594597,216942.38117526795,-13.66046456896433,831,297,-34861.20907660087,3162.3603629959434,2063.5115980899022
20.0,28,150,-29755.276146822784,461,160,301,34.70715835140998,228905.343368484,-12.998943453636974,814,284,-16981.698418195465,-8319.823228037685,-4453.754500589635
20.0,56,300,-29769.281481715567,511,118,393,23.09197651663405,249719.28189847287,-11.921098465203306,764,269,-27540.556254585823,-8829.721892207162,6600.996665077427
15.0,168,100,-29792.911108554043,722,323,399,44.73684210526316,337155.6455625515,-8.836545227900285,537,163,-26973.707129650727,-21465.904464067804,18646.70048516448
17.5,56,500,-30099.13477149717,510,90,420,17.647058823529413,248386.48764756852,-12.11786319640879,765,268,-52850.21365881955,1144.218033439226,21606.86085388315
17.5,28,150,-30159.141285369988,460,159,301,34.56521739130435,227527.92080924788,-13.255138612484595,815,285,-18324.16879870665,-9155.903469406496,-2679.0690172568334
20.0,140,200,-30193.109396477408,672,201,471,29.910714285714285,319056.8620281944,-9.46323774531742,597,193,-39256.72895007598,-18523.533388194133,27587.152941792705
15.0,168,50,-30245.012984733537,728,436,292,59.89010989010989,339980.0813899701,-8.896113225539633,530,156,-22295.95304307428,-18342.339817507705,10393.27987584844
10.0,168,50,-31785.332162084276,735,438,297,59.591836734693885,339761.1529155848,-9.355199053607368,494,142,-22066.02590486817,-16100.067953318705,6380.7616961026015
12.5,168,250,-31851.29747815639,723,208,515,28.769017980636235,334467.2194465968,-9.522995267176542,526,159,-57302.87828066676,-19873.62258365232,45325.20338616269
17.5,56,400,-31928.462207670203,510,100,410,19.607843137254903,248386.48764756852,-12.85434747681322,765,267,-42244.65003247152,-4831.047526965514,15147.235351766829
17.5,168,300,-31982.78201416257,720,181,539,25.13888888888889,335704.2126328094,-9.527071990944922,542,168,-66879.78549574572,-15366.786090908878,50263.78957249202
10.0,168,100,-32130.019469059545,732,325,407,44.39890710382514,338564.660802978,-9.490068866861764,497,148,-30861.586735310277,-13900.05815773268,12631.6254239834
10.0,112,100,-32638.62055403469,673,296,377,43.98216939078752,315546.0797706565,-10.343535428409352,595,191,-23627.39530037844,-22417.680336569887,13406.455082913635
12.5,140,300,-32887.21584389313,711,179,532,25.17580872011252,333153.65240402345,-9.871485906451962,551,176,-61442.83574320323,-18386.958525322847,46942.57842463295
10.0,140,350,-33219.18929806034,707,175,532,24.752475247524757,328772.498070484,-10.104004894879813,546,170,-64009.710827728166,-20669.603559476687,51460.12508914452
12.5,112,50,-33433.634530470554,669,396,273,59.19282511210763,314558.1809486468,-10.62876013259015,597,180,-21964.880013195267,-17994.705080869724,6525.950563594434
10.0,140,50,-33907.50357202679,722,426,296,59.0027700831025,335500.5819346233,-10.106540911644116,531,160,-20773.80543734262,-20423.713333022177,7290.015198338009
12.5,168,150,-33941.98697018454,723,262,461,36.23789764868603,334467.2194465968,-10.148075804362628,526,159,-40991.43904049453,-19592.422196047453,26641.874266357445
12.5,168,300,-34103.843214416,723,193,530,26.69432918395574,334467.2194465968,-10.19646806369951,526,159,-69574.19423077385,-19627.60362152012,55097.95463787794
20.0,56,400,-34148.347922462126,509,97,412,19.05697445972495,248668.92299382263,-13.732454989283251,766,271,-38632.213889380335,-8087.052538226751,12570.91850514496
15.0,140,300,-34153.14544441609,705,177,528,25.106382978723403,329326.68319951807,-10.370597703352471,561,180,-55484.232203714855,-20296.0511401224,41627.13789942116
17.5,168,50,-34214.80956436444,732,432,300,59.01639344262295,341153.38388679177,-10.029157317612384,529,159,-22154.212181205286,-20146.98275919362,8086.385376034465
10.0,140,100,-34326.5879791538,713,312,401,43.75876577840112,331386.20562698075,-10.35848426889348,540,168,-24926.288772730004,-24134.567144895067,14734.267938471272
15.0,28,100,-34819.75018943476,475,201,274,42.31578947368421,235008.9568153032,-14.816350262258338,800,262,-17912.367821504038,-12013.105312998012,-4894.277054932713
10.0,112,50,-34985.90909342838,685,401,284,58.54014598540146,321167.97493080364,-10.893336765898336,582,179,-22768.050019636597,-19538.66369661312,7320.804622821322
20.0,56,350,-35101.19837900722,509,104,405,20.43222003929273,248668.92299382263,-14.115635342128854,766,271,-32679.6677668463,-12007.4881972721,9585.957585111191
12.5,112,100,-35147.318073730465,661,290,371,43.872919818456886,311225.6569749056,-11.293194274328233,606,193,-27337.079671528445,-18251.94256966213,10441.70416746011
17.5,140,200,-35175.46451241238,686,203,483,29.59183673469388,324290.42527150165,-10.846901965410437,582,188,-47617.23376440395,-18876.236900115688,31318.00615210727
20.0,168,50,-35304.22513859512,720,423,297,58.75,339555.264700446,-10.397195628741123,546,167,-23019.84818568508,-21429.247960753662,9144.871007843629
15.0,168,250,-35364.59480202085,722,200,522,27.70083102493075,337155.6455625515,-10.48910058825035,537,164,-63117.656683400885,-19862.09954984488,47615.16143122492
10.0,168,400,-35451.72508412856,732,184,548,25.136612021857925,338564.660802978,-10.471182964000809,497,149,-69555.8817042454,-14380.629457560912,48484.78607767776
17.5,28,100,-35592.1096102664,470,198,272,42.12765957446808,232411.80581708785,-15.31424339014775,805,263,-19230.596388540507,-12397.284049231108,-3964.2291724947854
17.5,168,100,-35676.49437186088,726,320,406,44.0771349862259,338241.42740947905,-10.547641856025663,536,166,-29806.9370115313,-21803.5314224,15933.974062070414
15.0,168,150,-35977.25100323603,722,257,465,35.59556786703601,337155.6455625515,-10.670813755233793,537,164,-45559.13348402866,-18337.236730607085,27919.11921139969
10.0,140,300,-35978.244773850776,707,182,525,25.742574257425744,328772.498070484,-10.943203882624502,546,170,-60499.838735810656,-19014.00492015552,43535.59888211539
15.0,140,50,-36004.89936931562,717,422,295,58.85634588563459,334868.4727020239,-10.751952573735975,548,167,-22300.108369130776,-19572.56483281321,5867.773832628368
10.0,168,250,-36034.20121833616,732,212,520,28.96174863387978,338564.660802978,-10.643225767530904,497,149,-60385.19630382136,-8238.423674690694,32589.4187601759
15.0,28,50,-36410.65072158818,532,304,228,57.14285714285714,262330.7875628721,-13.879671181508474,743,224,-18723.54258360026,-16678.72049695739,-1008.3876410305238
20.0,56,450,-36840.6918804825,509,92,417,18.07465618860511,248684.2183807757,-14.814246002564364,766,272,-46055.53508679164,-6341.036218869581,15555.879425178731
12.5,140,50,-37322.62443244781,720,420,300,58.333333333333336,337530.3527046338,-11.057560937373864,541,166,-23553.98883629693,-21590.86286785564,7822.227271704749
12.5,28,50,-37522.48321370937,531,300,231,56.49717514124294,261158.66254666809,-14.367696191966925,744,226,-21597.847537550675,-14970.757678482129,-953.8779976765716
20.0,168,250,-37583.528657199065,714,189,525,26.47058823529412,336804.5931478918,-11.158852765614164,553,175,-64319.30203949034,-20638.863816067525,47374.6371983588
20.0,56,500,-38000.79610120417,509,87,422,17.092337917485263,248684.2183807757,-15.280742923147145,766,273,-47933.92474966273,-5608.027675782735,15541.156324241289
20.0,28,50,-38067.21581567708,518,293,225,56.56370656370656,256357.1818265096,-14.849287835220142,757,222,-22770.585890731018,-14988.179152778555,-308.4507721674901
10.0,168,450,-38091.31902399885,732,181,551,24.726775956284158,338564.660802978,-11.250825450493624,497,149,-75269.08883060353,-15647.029892331817,52824.7996989365
10.0,28,50,-38236.12718566959,545,310,235,56.88073394495413,266780.3965230357,-14.332435097931947,730,231,-20600.939860093345,-14742.686442289392,-2892.5008832868525
20.0,168,100,-38366.244763774375,714,310,404,43.41736694677872,336804.5931478918,-11.391247490181245,553,174,-30591.5752556859,-25266.66780427531,17491.99829618682
17.5,28,50,-38620.91072888134,521,293,228,56.23800383877159,256936.05047599724,-15.031331982153777,754,224,-21430.44975288974,-16878.83504187071,-311.62593412089325
10.0,168,500,-38921.47938477614,732,178,554,24.316939890710383,338564.660802978,-11.49602539510934,497,149,-73258.12221306296,-23629.44626040957,57966.08908869641
10.0,168,150,-38983.00905565877,732,261,471,35.65573770491803,338564.660802978,-11.514199078900404,497,149,-47297.21156384921,-10652.991460608577,18967.193968799027
20.0,28,100,-39053.22816188598,473,196,277,41.43763213530655,234748.8241002832,-16.636176266937415,802,261,-23234.257584044528,-10857.57563863942,-4961.394939202025
17.5,140,250,-40093.5873663045,686,178,508,25.94752186588921,324290.42527150165,-12.363481694760935,582,188,-60470.28600503923,-21439.064621740705,41815.76326047542
10.0,140,250,-40237.19032598559,707,192,515,27.15700141442716,328772.498070484,-12.238611977014976,546,170,-59025.74517481594,-19203.37394594008,37991.92879477043
10.0,168,350,-40277.895058358416,732,190,542,25.956284153005463,338564.660802978,-11.896662505422402,497,149,-72764.92733332816,-11168.49156905859,43655.523844028336
20.0,140,150,-40635.947260512046,672,231,441,34.375,319056.8620281944,-12.736271209525384,597,192,-41110.93300097504,-20938.056962459035,21413.042702922
17.5,168,250,-41055.99976884722,720,194,526,26.944444444444443,335704.2126328094,-12.229813694281503,542,168,-64019.86731522683,-18964.503793460477,41928.37133984009
12.5,168,200,-41238.31714336126,723,221,502,30.567081604426004,334467.2194465968,-12.3295542120969,526,159,-59952.896750257794,-18380.25166243132,37094.83126932785
12.5,140,250,-41285.42033838027,711,189,522,26.58227848101265,333153.65240402345,-12.392306084734871,551,176,-62235.90950135242,-18876.05567582411,39826.54483879628
17.5,140,50,-41324.03753808158,702,406,296,57.83475783475783,331717.33524140675,-12.457605662365545,566,176,-27729.346749601045,-21307.187871170827,7712.497082690294
15.0,168,200,-41637.41299999178,722,217,505,30.055401662049864,337155.6455625515,-12.34961168469205,537,164,-63084.1077119209,-16989.3204087043,38436.01512063343
10.0,140,150,-42328.33066333647,713,244,469,34.22159887798036,331386.20562698075,-12.77311183887438,540,169,-41674.88927882806,-22698.030875548884,22044.58949104048
20.0,140,50,-42398.27125331856,691,398,293,57.59768451519537,327826.8517517984,-12.933129494047304,578,177,-26826.02570785098,-22183.692414422,6611.446868954414
17.5,140,150,-42532.76846218808,686,235,451,34.25655976676385,324290.42527150165,-13.11564114992877,582,187,-41767.03294712507,-23718.95723758144,22953.221722518443
12.5,140,100,-43413.25393479349,713,302,411,42.3562412342216,334096.50911174546,-12.994225545850597,549,174,-32755.27336251141,-25037.077546391083,14379.09697410899
20.0,168,150,-43522.73323490808,714,247,467,34.593837535014,336804.5931478918,-12.922250503809826,553,175,-46227.84817952306,-24853.267914535787,27558.382859150763
12.5,140,200,-43576.41340997961,711,208,503,29.254571026722925,333153.65240402345,-13.0799746890163,551,176,-56096.40206419918,-19563.490895959883,32083.47955017944
10.0,168,300,-44210.505256968936,732,198,534,27.049180327868854,338564.660802978,-13.058216162346753,497,149,-72311.32518342682,-11520.063412548714,39620.88333900659
20.0,140,250,-44371.18785332071,672,170,502,25.297619047619047,319056.8620281944,-13.906984344815545,597,193,-60447.047819699714,-21312.707668697083,37388.5676350761
15.0,140,100,-44632.35698831536,708,302,406,42.65536723163842,330702.9192410827,-13.496208951145766,558,177,-31973.402844667748,-24984.66376620051,12325.709622552911
15.0,140,200,-44953.43104551572,705,206,499,29.21985815602837,329326.68319951807,-13.650102873164789,561,180,-54583.23124861666,-18262.592267126503,27892.392470227463
17.5,168,150,-45017.64494084664,726,251,475,34.57300275482093,338241.42740947905,-13.30932325044494,536,167,-47707.57863965216,-21403.6566436001,24093.59034240561
10.0,140,200,-45367.30893592322,707,208,499,29.42008486562942,328772.498070484,-13.79899754455652,546,170,-57650.13617159456,-18375.012305281605,30657.839540952955
20.0,168,200,-45386.71603733192,714,208,506,29.13165266106443,336804.5931478918,-13.475682030678984,553,175,-64510.983730180174,-17414.21658216507,36538.48427501332
12.5,140,150,-45391.201287085576,711,240,471,33.755274261603375,333153.65240402345,-13.624704684923753,551,176,-43508.32479455955,-24374.66978824636,22491.793295720323
10.0,168,200,-46487.93442751284,732,223,509,30.46448087431694,338564.660802978,-13.730888013313864,497,149,-63654.70146766593,-9627.564577529904,26794.33161768301
15.0,140,250,-46964.11659977954,705,184,521,26.099290780141843,329326.68319951807,-14.26064725260266,561,180,-61972.719828139816,-22398.188901202037,37406.7921295623
17.5,140,100,-47458.0110451495,685,288,397,42.04379562043796,323735.9186619657,-14.659482717054818,583,184,-33370.32118420972,-27906.100128134058,13818.410267194284
17.5,168,200,-47727.46310771098,726,214,512,29.47658402203857,338241.42740947905,-14.11047235498198,536,167,-65163.04600702692,-16179.469431816471,33615.0523311324
15.0,140,150,-49875.78518543616,705,237,468,33.61702127659574,329326.68319951807,-15.144774999971562,561,180,-43303.17120935692,-27065.732911049294,20493.11893497005
20.0,140,100,-51853.972109933406,671,276,395,41.132637853949326,318448.14022954047,-16.283333315294783,598,189,-32367.45080469846,-31266.690158272955,11780.168853038003
